protein_name	r2_male	rmse_male	mae_male	r2_female	rmse_female	mae_female	r2_all	rmse_all	mae_all
FGF10	-12.7011095877056	20.9848179972769	17.1915700437322	-20.6108389941817	20.7985329418456	16.8279667879671	-15.0392011491161	20.8839568282598	17.0213267720153
FGF12	-3.82513035965534	20.5250569966901	16.3588616232104	-19.8991467320561	21.3561920428785	16.9591987373886	-7.96384693156539	20.9704503529864	17.0199124471566
FGF16	-5.70623374901775	21.3796603758365	16.6561395231467	-2.47932800415942	20.0350332704079	15.2544031537082	-5.82110383721561	21.203732870022	16.5942514397931
FGF17	-4.48218960260479	20.4298838848963	16.0160033206056	-33.7000293638902	21.7696117879557	16.9357693332087	-9.29697592304074	21.3915331909426	16.9960256278382
FGF18	-14.9900789522897	21.1979807851438	17.4028089783099	-4.87360679701914	20.4272058889467	15.6081882496149	-6.34404764018165	20.7432321288664	16.570650212743
FGF19	-25.4289809649583	21.8322984477174	17.5497019322361	-10.8370802795685	21.4364940578615	16.4450480817815	-24.3796841142794	21.8851528915445	17.3642706604803
FGF2	-27.9210812253169	21.8857833318461	17.7948115055041	-14.2755736141176	21.0131454724208	16.3981769301691	-34.9580728450448	21.884527770467	17.4121690379516
FGF20	-5.49051964086398	21.4190441224843	16.5682747225434	-4.76450280222444	20.5458481664649	15.7038667308988	-5.30133695580238	21.3262709245326	16.4952538890499
FGF23	-24.8310146149196	21.7534189191587	17.6520709992403	-6.11692696336631	21.0891792660651	16.3696774468682	-12.4975776696298	21.5624409921955	17.1799687947815
FGF4	-8.53077471159705	21.0277591711785	16.5522594747487	-8.53046117601964	20.9885040926328	16.0735437619724	-7.66334559928142	21.3976462225296	16.6184023654746
FGF5	-2.51099988300306	19.0440492523223	15.9055961862908	-30.8026358474422	21.8897169874311	16.9363894735398	-9.32281549297413	20.8266265964072	16.9948923257246
FGF6	-13.7001590806794	21.5081730763515	17.1672320585517	-8.83088171743593	21.2987970968576	16.6538512076821	-11.5580758155171	21.6668469282022	17.1825923538132
FGF7	-2.16030595518045	20.0356064265506	15.1116424996988	-4.05660793166908	20.4705058784303	15.655796779719	-3.39728260166595	20.6235587587138	15.9842523633151
FGF8	-12.6760499493735	22.2402269172217	17.332316077149	-41.4448955271489	21.4387351438975	16.798585362416	-46.7746655311874	22.1572217426178	17.5700949649352
FGF8.1	-24.3778591261769	21.9794629492788	17.3853610062957	-2.85086803698911	20.2638650899579	15.6062188162484	-7.92854650532691	21.4657691527544	16.8510199047312
FGF9	-13.4422889009627	21.0332631720052	17.3405094731517	-51.8040812764532	22.1059226584601	17.2892199778372	-23.8289181336896	21.7718588728983	17.4671926687694
FGFR1	-0.179527711667736	17.8796697373358	13.5716523138092	-2.76228063565049	19.5012453549513	14.9906986562519	-1.88067526235425	19.4564859066969	15.2055397197038
FGFR2	-22.4303421871633	21.5633507629988	17.3615028434839	-16.1464479544477	21.4345684956779	16.1282060752296	-37.6599436640668	21.9080301524394	17.3643456044316
FGFR3	-3.65155292360458	20.3491101129173	16.5959379783158	-38.2151958505167	21.7652167637675	16.9863511566592	-15.0202445709298	21.2922051771368	17.2162908887726
FGFR4	-13.1154783471475	21.3745436378859	17.023964948697	-40.7451889416347	22.2988038064403	17.126990346983	-38.6146556137942	21.8644040803785	17.4393525339934
FGG	-4.9816443015427	20.7424492949753	15.8654288971785	-8.68013379630372	21.7021486704348	15.998552453112	-10.8561452977067	21.5170550784408	16.6782418603073
FGR	-23.9002629065821	21.7853839796085	17.5177012918537	-35.8999313997389	22.3936682859252	17.0061708322122	-69.4748836696746	22.4355335548983	17.6840577487957
FIGF	-1.00284307173502	18.3966575555859	13.8567805438459	-5.19633819978736	21.1483452900942	16.1812959069746	-2.98527618260317	20.0992875709933	15.5984890440563
FLRT1	-4.88540472057822	21.8583254609784	17.0324988861645	-2.63460656867295	20.0256204675077	14.9467597026491	-5.32445385272604	21.0812075361936	16.395350743799
FLRT2	-0.577759790416041	17.3512856533735	13.7565863093788	-5.8861766985522	21.0616190336721	16.5806777855223	-2.53544050502018	19.8339857831036	15.5642283799871
FLRT3	-21.5467782468057	21.506201265038	17.5216303406882	-9.8918386537066	21.2286618676921	16.5543354049141	-25.4567625498172	21.6067427890051	17.251476211907
FLT3	-14.0043328852763	21.9360111517217	17.3380169249462	-7.19963371956499	21.0683487658797	16.13703257079	-10.492047338362	21.6840766529483	17.1330290418687
FLT3LG	-2.68161598326196	19.7808600114077	15.8173232466087	-6.82967394913849	20.1750638652902	16.1791660060203	-4.6323397253387	20.2846809468878	16.4722231148439
FLT4	-4.06464447326893	21.3578722923445	16.616800173889	-8.83834738585406	20.967769617257	16.157353969247	-20.8510919793887	22.21733898275	17.3822492658784
FN1	-47.2086594636489	22.2134519586628	17.8822709726701	-18.4625303288201	22.0190859112863	16.5808226491731	-43.4494200836275	22.1593436854858	17.6117358358143
FN1.1	-9.03949064845228	21.6859634136945	17.6596612940063	-22.4506105097457	21.782048088773	16.7745234357662	-21.718267888624	21.9907840457792	17.4659866896096
FN1.2	-14.7303102783998	21.6464016847512	17.9280211034511	-9.56503592378101	21.4026459168556	16.4280184383124	-17.8947281198604	21.7101021326021	17.455497180889
FOLH1	-7.97102451295592	21.1687610572547	17.2088407264445	-60.8222715241916	21.9926019956674	17.1254941622446	-34.2506044553077	21.8626916088473	17.4179434811636
FRZB	-2.03664638825887	19.1781829918489	15.2962425337306	-22.5716047295844	21.7961844631652	16.6143470566864	-6.49002614013324	20.7363758102282	16.4002739192643
FST	-4.89021595080065	20.4718712358204	16.6056147885077	-1.31956025697306	18.5160748554636	14.80761592518	-2.42487062263511	19.4946074489108	15.7570359370607
FSTL1	-1.3887160814427	17.6933618104529	14.2425170155201	-6.43412827282267	21.1656989371185	16.1782446020372	-3.32844898793481	19.8844085195379	15.5361493490919
FSTL3	0.226308141816517	14.2094385883184	11.4963105501567	-0.528817874531588	17.5027132987855	13.0152318458884	-0.0763150072866485	15.8996283519445	12.2965453531495
FTCD	-2.34976973862865	19.9005876945069	15.8376582195368	-3.27226428861049	20.7279585451301	15.623766246431	-2.85207828971899	20.5724339431129	16.0172321681349
FTH1.FTL	-19.7181193524749	21.7052119651691	17.6867106728189	-8.17875134704938	21.0821529909587	16.5986047238001	-11.8761536152345	21.4065989475225	17.1817107845231
FUT3	-42.4079484552854	22.1235979485672	17.9175458476087	-42.3978575564247	21.9261035230627	17.07970502028	-59.7162257506545	22.0283359224894	17.6231313304104
FUT5	-2.32518601436676	19.5858452058396	15.5874242108699	-6.60280952118518	19.9430866457764	16.3198025258366	-2.84540645517627	20.0225396502964	16.2845550380595
FYN	-7.75326045502723	21.4719574384748	16.9092376437337	-18.9080584217915	21.1912176758052	16.8237903285757	-23.0139584370572	21.7694770508226	17.598462326802
GAPDH	-13.2381159228028	21.6629942420232	17.1630689317929	-1.90278228721123	19.489873317012	14.9466718810424	-4.16856295560174	21.0988892469805	16.6341450724366
GAS1	-0.485188562462133	18.3074810556146	12.8391451799839	-1.99512342313917	19.7366001019962	14.6220737825303	-1.45210439882075	19.2949545113134	14.1917748530585
GCG	-28.0928113772727	21.9877121967714	17.7815144673312	-19.1455489345294	21.5141120568794	16.6427598636896	-35.7628636983214	22.1208824494214	17.4748606771593
GCKR	-5.73993915827034	21.0998312901258	16.7912911314964	-8.72473425848936	20.3348160522651	16.5248718289143	-8.68124001565864	20.8357185097452	17.0119108527352
GDF11	-25.5734513164846	21.6891030622357	17.6300856981951	-28.9846234465032	22.1504996088138	16.8612411041837	-118.265403300258	22.1675838026938	17.8104563276765
GDF11.MSTN	-0.00186875301192546	15.3099859400525	11.1589884802899	-0.891079219781583	17.7701684435848	12.8180433397253	-0.451308235666466	16.8838642524996	12.4984915834437
GDF15	0.812031781159058	9.08419596283263	7.14999300898401	0.589531052236571	11.4981129839877	9.05727841174159	0.722778171621893	10.7102803497188	8.41052135534787
GDF2	-15.3773682656592	21.6110670593158	17.4284348133083	-3.60404165072833	20.2704779912804	15.3285663034974	-7.53645141563755	21.1570141309678	16.6002025716853
GDF5	-5.25146488359812	20.4373279911836	16.5743403040132	-49.5219787711078	22.0022265139128	17.1220507429569	-13.9175776447724	21.6266903277785	17.3900040064342
GDF9	-6.88597066481158	21.4656236292356	17.1077646310946	-9.75635693260397	20.8175158291677	16.121899378051	-13.551033090788	21.291793379351	17.1633449301794
GDI2	-6.69872254377938	21.1690608137352	16.9762487053127	-7.83919597586538	21.2265309394983	16.7631516678837	-11.7756334797383	21.7898078898749	17.2746560989656
GDNF	-4.18858388529776	20.985552133407	16.1929885058587	-25.1944199614809	21.3889874561152	16.966104673093	-8.09404914158556	21.2245527913748	16.9743003783768
GFAP	-18.8769074425368	21.0837351348663	17.0690525361228	-18.1902612475256	22.3519097861243	17.0787275350603	-14.9695088164456	22.0195698067611	17.2510701587803
GFRA1	-5.25654738647027	20.2928919726347	16.1907285114242	-8.50199986002734	21.0447121877592	16.2437464953017	-5.05049182757793	20.9061576135629	16.4812744020189
GFRA2	-6.0958429492066	20.9594986432107	16.7889458642823	-47.5983301360479	21.7132585507829	17.0440627452094	-12.3805296939751	21.274431817655	16.8526232983685
GFRA3	-7.27095791518413	21.062562958572	16.631253916576	-17.2399897432588	21.1879327416577	16.901927604796	-9.91174992099895	21.212857535591	16.9249153948587
GH1	-9.61056967974487	21.0593700759343	17.0304017916194	-8.85287932123954	20.995611672613	16.1283974195008	-11.9320058117709	21.2804392540403	17.099296481584
GHR	-1.32349536829942	18.6768744543832	14.0478445984051	-2.00039597279992	19.9965096203451	14.2649331991693	-1.71175673104324	19.4543516536545	14.2060018461303
GHRL	-25.0969049252732	21.9676283287388	17.6186782175414	-3.03324069992013	19.3382523616039	14.9579944002786	-7.43551986604108	20.9658092434095	16.7438488977439
GNLY	-3.63573881083511	20.3673413037921	16.5274061683336	-18.6989298009866	21.6920542091131	16.9050554943607	-7.12312453497598	21.1573010117652	16.8946736368825
GNS	-3.01027712876655	20.7421781532412	15.8243099672309	-3.34191450136767	20.6622969884184	15.9912001836178	-5.34029531197096	20.9653377533413	16.4622552451117
GOT1	-24.0733955718883	22.3607713823553	17.8202947018154	-8.73686788490546	20.3618073760577	16.1357376722245	-20.6023323265781	21.641872777148	17.2537111681269
GP1BA	-9.5799773104472	20.8806943607989	16.8614802055096	-7.4054920804081	20.852518216831	16.0130019973887	-11.4144507948884	20.952334431925	16.7309058894285
GP6	-31.216071624848	22.2091006917701	17.8417809442732	-3.40522000621632	20.8906523800078	15.4560990872983	-8.47758691534711	21.950563458394	17.2196767210014
GPC2	-6.50532024881599	20.5968762030557	16.5169584621494	-8.59609980746277	20.216401467776	16.3136420369043	-6.83024901416505	21.0206864646234	16.8480416756232
GPC3	-3.29916144827604	19.6120059792814	15.3774100531035	-3.4976398984835	20.0319485398097	14.7710619996954	-4.00822037373629	20.5817178741941	15.7014299831354
GPC5	-12.1901950426441	21.4767473250931	17.32511931098	-4.90193189201807	20.7859326419088	15.7744427264325	-7.58756464275086	21.4963156727262	16.8828030911793
GPC6	-7.24717862940621	20.4978670212318	16.6751324259832	-23.4937061058272	21.5089105650282	16.8528821139495	-11.1243732489499	21.2909353863852	17.2481120958112
GPD1	-2.5332186772707	20.2176509311601	15.5208335696851	-1.8090213764092	19.0911663913339	14.2767479407624	-2.29327393051146	19.7716362740995	15.1717914102445
GPI	-4.54774173666359	20.976010430912	17.1948968021967	-6.11984046991597	21.1920423584167	16.1242571858216	-8.13685678471307	21.6600918757171	17.1295361089253
GPNMB	-8.73413660839872	20.8648800703817	16.8141228833494	-12.7674955907523	21.8099690344063	16.7159283816543	-13.1875018950065	21.739516387245	17.1024762282117
GPT	-1.79988407919221	19.2460903732343	14.5654684381971	-9.69777254605126	21.4614474751573	16.3611007855444	-5.45283057474406	21.2340031670233	16.1036101701849
GRAP2	-6.62947111014006	20.8402810015387	16.9907500285217	-6.75398832495612	20.0459659401897	15.5002385799061	-5.88996980771934	20.782794608306	16.7043526767977
GRB2	-6.49784668598243	21.0671390052051	17.3381749694131	-19.3804604063286	21.4004389267791	16.7682050563818	-24.2124772914905	21.8473980584273	17.6166897446132
GREM1	-6.43876972828865	20.8252720244361	16.6528009328755	-12.220137890466	21.722497295467	16.8592651727036	-12.6466793713559	21.3700753161719	16.9126172442533
GRN	-8.1811246950918	20.8755419824464	16.6607607904241	-23.8484405121536	21.6861305407304	16.9006135738124	-10.8621938433538	21.3992024953938	16.9626295349087
GRP	-5.35059557706828	20.5456817641531	17.1598892282191	-42.5265798797701	21.9507838730639	17.0929442908126	-43.0498552525856	21.8727295987286	17.5743256600172
GSK3A.GSK3B	-12.0051223709858	21.3520479721632	16.9428825395096	-4.11603891878042	20.9395923095311	15.8199897035788	-5.37621422712966	21.4674999516098	16.8626490338984
GSN	-6.78236416588986	21.0576486168705	16.7092036602335	-3.29581251296316	20.5389617509088	15.5024760724834	-5.90757505424244	21.0097076324593	16.5572617485743
GSTA3	-7.03159970960546	21.6211295195272	17.1045550860431	-13.4156151557992	21.1489084258367	16.2624431237125	-47.7841875247222	22.2331694180349	17.501948742266
GSTP1	-10.807472513021	22.1100982358207	17.1375143656084	-5.48732757897375	21.9446655653713	15.5649390975236	-10.0753733929872	22.0363539274567	16.8824626450262
GZMA	-0.663564327310916	18.3362149189518	13.9698394505388	-3.03367103635841	20.1764274457802	16.0422485518681	-1.56374555077434	19.7415546715235	15.4459770807634
GZMB	-1.41871899145944	18.2272760027997	14.8994314361836	-4.12114195584035	19.951218026565	15.5866523790562	-2.88684542899761	19.2013350521975	15.7030877632167
GZMH	-3.45011190571554	20.2931304342582	16.6717947966091	-6.41723488593937	20.8127828525937	16.5278263802447	-6.82073105697524	20.8703895264742	16.9537492746903
H2AFZ	-0.702446571326663	17.7793676422285	13.2463142155516	-3.05346868953924	19.300681513563	14.6356510421699	-1.78220009796973	19.2190482351715	14.6217691601713
HAAO	-7.48014161129944	21.1073073112978	16.8883638456634	-6.59273512296769	21.1852609466781	16.2357760247209	-7.33138267624856	21.1057075437663	16.676290890204
HAMP	-7.68327625242096	21.0079203781023	16.9024302097693	-14.7408673233799	21.7150713210758	16.9127918448777	-10.9472613649158	21.3586710854201	17.1491571334032
HAPLN1	-7.24620106695967	21.6585455515654	17.2841297201713	-18.107701744975	21.7535775369161	16.3618328816105	-55.8002600027374	22.0768965678421	17.5581232054501
HAT1	-13.7297962846677	21.0142170043122	17.0951410590187	-2.35280082413239	19.0927697222349	15.0506595343742	-4.76058213798984	20.1124251995195	16.2925260704403
HAVCR2	-0.0813500818432105	15.2885837722161	11.9106182695317	-1.18060494600844	18.1322846431348	13.0597971872512	-0.600724997500377	16.8716017820602	12.5823548564006
HBA1.HBB	-46.3828084988933	21.7768820517855	17.737771000212	-4.4610672730147	20.2239166713718	15.8155019605214	-10.3222076463376	21.1968823052786	16.9910676406308
HBEGF	-50.8211619706677	22.5493578383176	17.9010580185771	-2745.47375046223	22.3716174506955	17.6169167844893	-223.008335010181	22.4490541495018	17.8781194099843
HCK	-40.5821453986705	21.84123747264	17.3965086100348	-8.18848582715851	22.1891357708988	16.5151911306832	-24.5942388069638	22.6448567956081	17.4368885352386
HDAC8	-40.849692941252	21.7866353350944	17.5969175465982	-4.5691129471375	21.0390652600486	16.1956008337887	-21.7181728246254	21.5441672968955	17.4227374616707
HDGFRP2	-1.20733282364674	17.9134355340611	14.790607934296	-1.70816391938124	18.2386429233439	14.5324123694498	-1.24911479877558	17.9837071215966	14.8610960605346
HFE2	-5.22118398931167	21.2361804358988	16.6750247941399	-27.0563069335135	22.0671611536923	17.1172804978425	-30.6040859936452	22.3351772625579	17.423744205839
HGF	-0.15667943212283	16.9233582681131	14.2244634990136	-1.68611608266245	18.2223129540332	14.6483970670166	-0.640445568095754	17.58972233299	14.7885792191294
HGFAC	-14.1996841034614	21.7929421603934	17.596753301414	-30.1528848260561	21.8055938011573	17.1492189819494	-23.5509802367349	21.760990909614	17.4236112805361
